,weight 1400,weight 1401,weight 1402,weight 1403,weight 1404,weight 1405,weight 1406,weight 1407,weight 1414,weight 1415,weight 1416,weight 1417,weight 1418,weight 1419,weight 1420,weight 1421,weight 1422,weight 1423,weight 1424,weight 1425,weight 1426,weight 1427,weight 1428,weight 1429,weight 1430,weight 1431,weight 1432,weight 1433,weight 1434,weight 1435,weight 1436,weight 1437,weight 1438,weight 1439,weight 1440,weight 1441,weight 1442,weight 1443,weight 1444,weight 1445,weight 1446,weight 1447,weight 1448,weight 1449,weight 1450,weight 1451,weight 1452,weight 1453,weight 1454,weight 1455,weight 1456,weight 1457,weight 1458,weight 1459,weight 1460,weight 1461,weight 1462,weight 1463,weight 1464,weight 1465,weight 1466,weight 1467,weight 1468,weight 1469,weight 1470,weight 1471,weight 1472,weight 1473,weight 1474,weight 1475,weight 1476,weight 1477,weight 1478,weight 1479,weight 1480,weight 1481,weight 1482,weight 1483,weight 1484,weight 1485,weight 1486,weight 1487,weight 1488,weight 1489,weight 1490,weight 1491,weight 1492,weight 1493,weight 1494,weight 1495
weight 1461,-4.382616937971243e-05,-0.004495502061709373,0.003998535447281699,0.04992912576768073,0.016447569786834985,-0.0013819481507922515,-0.04549806717053676,-0.048578920432913154,0.04013391317895606,0.0023620736855993044,0.04002379091165956,0.06128089479895327,-0.028645338989616815,-0.07087817076624572,-0.005321525019725924,0.03084532850528262,0.032760260084009535,-0.01282566271097493,0.026081454338947922,-0.0338712851569141,-0.08544869023966388,-0.04841442744219691,-0.10414026007213467,-0.028948514859078435,-0.025376524769842177,-0.055092843911317156,0.00832052780507929,0.06263580699655019,0.001448665025619534,0.0528908277875889,0.07723772489136915,0.0937187037425247,-0.0044050903659292595,-0.10039564234148693,0.020406275093027455,-0.1368820386354233,-0.006916704370383191,-0.06695769379696094,-0.049769858112068396,-0.031294891341793134,-0.025931206578730024,-0.08341173215237059,-0.027952647108333038,-0.05957916768782719,0.041423516500870255,0.046329721548665465,0.06594855464171988,-0.007148812730710275,-0.04903401306152016,-0.04844695541023942,-0.10453259906420437,-0.032112802664288086,-0.05876565403558237,0.21559703587949045,0.35894760750092947,1.0,-0.11643057825988037,-0.007848177911457983,0.03809134144291206,0.14634474883953713,0.08272918124616094,-0.04329763670061576,-0.031558282902808904,-0.09225670488441881,0.012608385106203114,0.015519346263650933,0.10474166951684846,0.036584443219078486,0.05880543609951973,0.029146477893862134,-0.0609519050087879,-0.003269725292748314,0.04930846304674565,-0.009218101323205935,0.08223524107177205,0.11693146622080189,-0.053273672459828926,0.00831452919704657,-0.05749501823734031,0.025665125683926045,0.07695472527260439,0.13001623116069996,0.05856386894840735,0.03238212864753828,0.003805097408010955,0.04124500146570259,0.06584597347281085,0.04297559409816111,0.021458628541294364,-0.02545284449784069
weight 1462,0.00630774308331887,-0.051550859528877536,0.01991102515574176,0.007791835841114926,0.012078750294741463,-0.04383879094408703,-0.028935991996159535,0.003911510384204599,-0.006230180100422357,-0.024796824991603447,-0.03911826113346887,-0.03824830759415079,0.04168897307769411,0.03885469260629636,0.05170352142338164,0.02347353405057576,-0.047124426266944984,-0.01381705686976528,-0.02284643872078003,0.05801174482586104,0.10498708867159286,0.029094674040892065,0.045038012074413436,0.05086918523922009,-0.03408614581873951,-0.031851335118045374,0.024147778227804794,0.03953744625496887,-0.023680208129603905,-0.04189860801664016,-0.01601471038601658,-0.04071067724965658,-0.07285858202887005,-0.050648113691614344,-0.032618500967478876,0.06070287336115034,0.02770098111387951,0.053784275158237194,0.033572509611008,0.08715269286645054,0.01745705407547646,0.05606132250849295,0.001128833346993383,0.047191165551605636,-0.02725364259749586,-0.03768377302215126,-0.06508411767939513,-0.1228249961133415,0.043965713381209304,0.07497482094795117,0.005032549820831026,-0.02027122175198015,-0.0172068873984232,0.012554366886825919,-0.051529752519677584,-0.11643057825988037,1.0,0.47203649302379946,0.28156544625644153,-0.008427672968532971,-0.06243272639946534,0.04067536018028106,0.01495884931188339,0.03548448838135542,0.1132862177284765,0.007472428145980261,0.042349394710793804,0.00024321184167047462,-0.07708780752834696,-0.13212615544107997,0.010202603513147538,-0.01803232989514688,-0.02694900770432042,-0.11363835557155633,-0.18114255650843553,-0.1761058939262513,-0.02771280539466772,-0.12637321733338136,-0.06432267053484238,-0.09231072370628474,0.017301548503948175,-0.08890850700947861,0.027816878395382143,-0.023350698679175556,-0.05098065937763098,-0.002211959349067227,-0.06161748116689283,0.07461498371975489,-0.0008765855643292565,-0.021713727230093106
weight 1463,0.022997343316742226,-0.012450884261133261,-0.01804315474836365,0.03879460304581888,0.03250957647988431,-0.007057511219578707,-0.03374186900403665,-0.06495672595388746,-0.010305528000889052,-0.05058559846904145,-0.09133158730800704,-0.12341104715851392,0.04060666547468354,0.07968329773109915,0.05270154670488426,0.1020416343052373,-0.0012514028114870123,-0.018200307135097453,0.07675233686063361,0.03940345752562757,0.094075950486884,0.07254994341950351,0.01971338194680825,0.06372116409054325,0.030090069629395345,0.03062701606920506,0.0429112063694201,0.05420284674839082,-0.08938393548033925,-0.035626052964820853,-0.055635905148018354,-0.08518228696534225,-0.03509628477464119,-0.043091584100859635,-0.0471566516141867,0.045435441073557285,-0.0026443874739491666,-0.001069915991626299,-0.10726747822404818,0.02902378457155844,-0.046187797566057724,0.03907225187234285,0.07391647990456865,0.14433251671551664,-0.0903478703347479,-0.08194840085703423,-0.05837762084216038,-0.02376449983294318,0.026273518807164435,0.028551436478574405,0.052673564394205105,0.004278919116798021,0.03161631552568257,0.06442783398999395,0.01807738369834829,-0.007848177911457983,0.47203649302379946,1.0,0.2418530408486062,0.2391310241457025,-0.0633069504552937,0.047474783590913054,0.024119542359478368,-0.00489874580824794,-0.015944697426948366,-0.06961894159336753,-0.023327683870690973,0.0036087723491762523,-0.004456527060266916,-0.03167736434310769,0.016060214181419844,0.028942591937968328,-0.06673671293152297,-0.038936449168370954,-0.11071324164313005,-0.16347975223577824,-0.06417673777112673,-0.18105469925833162,-0.15698635136217845,-0.09831069703486929,0.0829804522881262,0.04355675606266128,0.07134468337914769,0.020160483765140673,0.008622466210654598,0.04579009376141187,0.019291519872856655,0.023896922771429525,-0.09420273126391082,-0.07505288300669694
weight 1464,-0.07292967426377396,-0.05558520771815504,-0.07069290742039551,0.04618615685176228,-0.004008403721812233,-0.05037239744250908,-0.03737218777137997,-0.06256086820302721,0.004058360257535383,-0.057104035934054775,-0.07718415040793077,-0.11823809123142634,-0.0019288017985078561,0.0166016855911812,0.01711165343184964,0.08766555373689812,0.07288660664571452,0.04067439579659408,-0.00513543631674884,0.00799528376327991,0.0267611908040478,0.041643711908020235,-0.05399055570404748,0.002142401745176027,0.007668854795212434,0.03136887429882037,0.0486204465489753,0.10640976785813322,-0.03917887209612585,0.002072065948163742,-0.15449726794232013,-0.18514944680657242,0.0766109761111758,0.01731434540461607,-0.004359147719719954,0.030860450735640536,0.04897106535585795,0.05362050600320707,-0.009656707637564182,0.01444388039414928,-0.00449188779773748,0.015214783757420814,-0.003082708866234124,0.03305411031776152,0.04387608989846745,0.006048692078111773,0.015027328292818116,0.03239622114213196,-0.026989023328551635,-0.036572385037920596,-0.009788862036208271,0.004022571765457556,0.0006792197325442705,0.11931623629701597,0.02355238133902302,0.03809134144291206,0.28156544625644153,0.2418530408486062,1.0,0.35116520114909333,0.0035984022831139313,-0.014795308346865862,-0.012024002450823159,-0.09440996550273606,0.006613691112981431,-0.0023452910836891665,-0.0011949005430897692,0.06510042517283182,-0.09365659608428219,-0.1222235176544177,-0.08470572616134164,-0.05310444576366322,-0.0763947548146494,-0.15259482488610931,-0.1363123038702972,-0.09751638885388147,-0.013749225987909303,-0.026876262741835726,-0.01753567337898646,0.002356034377128431,-0.03451595458290045,-0.0721588351844094,-0.05704674572042194,-0.08500108310933903,0.010349386532041795,0.007194933103217697,-0.05148302276759649,0.013671971636070365,-0.06050321770797374,-0.0335175371291769
weight 1465,0.02371142637280635,-0.008858592910941446,-0.02092305060799797,0.06868660963233282,0.07978809059933259,-0.011672741977665577,-0.03230792269578934,-0.06114562908534396,0.021076561682673793,-0.11117438101312296,-0.012649987193616048,-0.10567109173204463,0.04455087599315949,0.020114605293439707,-0.04206317885853124,0.09905826304182178,0.09291549356236081,0.014387545460072227,0.04812349568050953,-0.0306623420809957,-0.07836701785480236,0.007737575601614827,-0.03739656093380436,0.0123198162592756,0.02777037148102165,0.013705674637665472,0.07551293878121276,0.07165585960309037,-0.09069565200908478,-0.016157980944226435,-0.06770878805901781,-0.14148791171595523,0.05415664069247346,-0.0005204990652535162,-0.11506802662729183,-0.048234042328208396,-0.03152595030046994,0.027348919460994613,-0.07642699226268451,0.011372724088531141,-0.09748746819801421,-0.04663493591693883,-0.019607423040825255,0.03759988002756203,0.07367087118983832,0.032885491302177654,0.040447989911640926,0.03339577920636512,0.004261413314397687,0.038320629229730216,0.03827373832610693,-0.002342250788130992,0.11304186842557482,0.12600451191216838,0.16728490366901835,0.14634474883953713,-0.008427672968532971,0.2391310241457025,0.35116520114909333,1.0,-0.04222492328185738,-0.06858769812768943,-0.01686990305507183,-0.0685666097734909,-0.03392118320709267,-0.04637744304076376,-0.047179231847324435,0.05643913487885767,0.015870398658248002,-0.06252260490556986,0.044186681921946386,0.059937083846818714,-0.11141551224523634,-0.04737314093078583,-0.05867840152801909,-0.075125182594491,-0.03037761148075896,0.009572131254305087,-0.08445132549492844,-0.04165407475701543,-0.06300762830419236,-0.07926020681309537,0.031179533953737754,0.013683094082961889,-0.0138303610738623,0.04226620644273415,-0.008719011844072403,0.009899550967408258,-0.07676060307993735,-0.07566352844718296
weight 1466,-0.04291600361800057,-0.02909361721089764,-0.01541933155828201,-0.023526971224160562,-0.037473185574667285,0.01244212416110631,0.011423507185973536,-0.031788139286700025,-0.0130176921508903,0.037736834770747484,-0.05154722081679236,0.021861227909596787,-0.03515375672564897,-0.06863609576761592,-0.05680658197871413,-0.01968768562441101,0.11452428091698223,0.10629788723470134,0.016884250354447506,-0.033140065037562616,0.046526944608433755,0.03822797971732682,-0.08977639183647584,0.004753428595572618,-0.07190248752922566,-0.08821796703811982,0.029687398179725346,0.024591396127048786,0.06004573333396562,0.04508612045265976,0.052684783695176,0.02325155903623151,0.008106113709203009,0.11723009640149287,0.11583552920146954,0.09875288068854918,0.05939961728055901,-0.032925816963422415,-0.021489315476046735,-0.041958897091223295,0.0875360292488388,0.01852008512888138,-0.08003621117819118,-0.03403465017571335,-0.07040317617066302,-0.15859655451824947,-0.028845280586549327,-0.05949802554232688,-0.03116024722041212,-0.02514019781882523,-0.0209485919169208,0.04207388621570348,0.018567467322374888,0.03501638877619881,0.05623621794573255,0.08272918124616094,-0.06243272639946534,-0.0633069504552937,0.0035984022831139313,-0.04222492328185738,1.0,0.37121593228621474,0.2404501088919956,-0.06287059697594549,-0.04196278940717305,-0.17050563644566102,0.05055846256484372,-0.05644410280072723,0.03296672259900191,0.0034397236826505745,-0.08380845306503346,-0.07118870727729555,-0.10527961061130646,0.003150713328350342,-0.01174337089028964,0.012081939361469667,0.005250832166573942,-0.07163025062191594,-0.08450082776107509,-0.055083312629897366,-0.04518667493158561,-0.038411214555898715,0.01668178962062813,0.019681185352909983,-0.0795491215245745,-0.031219067672228134,-0.014269254515096929,-0.055158324995578926,-0.014994878665850657,-0.010652694254595321
weight 1467,0.05465358264812725,0.03621978800663029,0.034722235881941885,0.006784530785393759,-0.024932293922908116,0.00409554356402491,-0.020480132497681235,-0.014817521946131318,0.019131384942912204,0.08992930961709276,-0.08618440497886205,-0.039934841116997445,-0.020368288780883315,-0.026277153506670727,-0.008503512236211323,-0.04501347022516342,0.05164330435723514,0.03981464187003299,-0.033764098589760844,-0.11137694991862912,0.03398278328237505,0.01051481223648575,-0.06223583604867615,0.03878471886945574,0.021521547022694952,0.014007659625069972,-0.008166867979597809,0.0032366138395782595,0.035728264633589066,0.006192480067893044,0.01687048775184374,0.0008323737127463044,0.07253766343300261,0.13303768688854267,0.12581576304773168,0.08747674362042174,0.015588953779819129,0.000376663693623612,-0.043914791552096086,-0.08100153313975425,-0.044631292841437895,-0.050646651516993726,-0.07479519183540344,0.00858710113977682,-0.10234459498114776,-0.10351899269892678,-0.016314764156126267,-0.039939855121860476,0.013651683106547784,0.0330745722665585,-0.02588055476440958,-0.044578425856790484,0.09031576137642447,0.13798138225153916,-0.06892477189577066,-0.04329763670061576,0.04067536018028106,0.047474783590913054,-0.014795308346865862,-0.06858769812768943,0.37121593228621474,1.0,0.10055323579358517,0.18909072899354304,0.024143446541765336,-0.04691427761497326,0.011526750967565518,-0.06378793441241289,-0.019764483920486058,-0.04007780349618433,-0.08803070624384657,-0.026445883005699087,-0.09406626652563894,-0.07097959042449695,-0.06429117136249059,0.0008832686111442889,-0.04110828827958836,-0.04812430061512417,-0.082935037206293,-0.08826240535049425,-0.12632519395255368,-0.07865720223813573,-0.004676147416717547,0.08109349917642593,-0.08296308278670535,-0.06043313881616976,-0.027339092813869967,-0.035841842246581136,-0.037109946439624335,-0.02243958177144469
weight 1468,0.005906782361775762,0.051296320330177274,0.02457286324479587,-0.02369436558442589,-0.04326206524894166,-0.03650012302314648,-0.009446748956103935,0.006891662958182928,0.02708583549651944,-0.006796704019947184,-0.04014054134443947,0.04399749088798175,-0.0952327155412607,-0.12711414288499212,-0.03222344748285701,-0.030075550593329992,0.0006423486610991204,-0.0752972583977376,-0.07308663022903997,-0.04914602329550147,-0.015574491958417858,-0.0935102419306713,0.008269019525886523,0.04507935717684269,0.08033601820464943,-0.03561891332197485,0.11929884674390563,0.023070298923562837,0.0408181828594285,-0.020012591561726724,0.1407209127384582,0.0829124781527153,-0.0553505813167945,0.004374453214204856,0.0089467399324993,0.00686434714095725,0.036937267019580826,0.01838848471260843,-0.000619257156870361,-0.0414192989229892,-0.004016904477338874,0.03402991367714847,-0.03937488380310242,-0.013866687567070332,0.09458583814878792,0.028327966435060775,0.03456119882260687,-0.007274348321457948,-0.01550513256260141,-0.053514322029560926,0.007116747258201343,0.0653051590646297,0.06451528300268647,0.04790714481084209,-0.03260090271767974,-0.031558282902808904,0.01495884931188339,0.024119542359478368,-0.012024002450823159,-0.01686990305507183,0.2404501088919956,0.10055323579358517,1.0,0.4180296072781921,-0.01621940991439668,-0.059080330039074334,0.04909935580900675,0.038099565400415904,-0.07117355140270887,-0.08042214041225171,-0.08218820704716599,-0.07626376811109925,-0.006878976116765378,-0.06300448609540381,0.006172131221141172,-0.07160630014833709,-0.0003670695390580313,-0.08003203529668619,-0.08322955839459703,-0.11034744247532553,-0.03171198552903278,-0.023739485426913117,-0.04208361450673827,0.0016220436380276443,-0.022402180881465415,-0.015196304717077917,-0.028854190270954632,-0.08792969233530686,-0.09016856932578464,0.015515464191561926
weight 1469,0.1091490885026906,0.05544856273567224,0.0410032494661483,0.029069385041136785,0.03262547016801449,0.0135520951292272,-0.05162228887592157,-0.0025091719592919516,0.07720773173150387,0.02411191763988681,-0.12435715394830102,-0.041889175636435155,0.0010709872083846587,-0.049464586312006044,0.036365935775977916,-0.05376926220163954,-0.08791586450020085,-0.12672130248059676,-0.08056989192331322,0.01099586278772082,0.004712336731802683,-0.14378011974353372,0.08025480187815622,0.045746203354498374,0.05839708999793182,0.05228244014694622,0.08830786886752034,0.008435934392012467,0.013585347670977545,-0.08021886666289159,0.09273281182902395,0.08472582254443388,-0.008827914032004164,0.037832687211839564,0.016581916400302852,0.06398762370949311,-0.020683547919607255,-0.014017565474287114,0.019981386076176923,-0.029262120305051795,-0.01159158393732907,-0.026069614924475917,-0.0672630203344941,-0.09543758467838569,0.011302784975029326,0.050572680236142725,-0.05722946139389131,0.06002429254229781,-0.05562099725039402,-0.027310300759729206,0.028490144952561976,0.032154322194974536,0.04272210783537438,0.09424919838936599,-0.015541873767901527,-0.09225670488441881,0.03548448838135542,-0.00489874580824794,-0.09440996550273606,-0.0685666097734909,-0.06287059697594549,0.18909072899354304,0.4180296072781921,1.0,-0.0027851185538635332,-0.01100913243895549,-0.03340452737421159,-0.033905708885526846,-0.051263653675395066,-0.09018890951471321,-0.008790216566572908,-0.028322758386902794,-0.0002957252153918035,-0.09556414967888319,-0.10184902437122986,-0.10100060904743437,-0.04452277407283277,-0.061485367088161984,-0.03710726994701173,-0.10668366384799954,-0.017356007716594953,-0.02479627772538148,-0.002938245736130107,-0.0824983826253796,0.00974849905547292,0.028861652073405835,-0.01168633469162348,0.0037628365240882328,-0.10952051696911161,-0.02491938323251607
weight 1470,0.008033353924217262,-0.07824098858713557,-0.034366663175225874,-0.010091750028720294,-0.04747825568538526,-0.040881399826940105,-0.0806922687903232,-0.03409546125587882,0.01743079864042665,-0.008810206079575233,0.02228991378935602,0.04706990423248434,0.04193059094600514,0.007795896561457653,0.008973068797801836,-0.026561548926765353,-0.014899774797718037,0.05753849264529018,0.0004196896274178163,0.01659857894724479,0.0035428796656544028,-0.03245787453567025,0.05430152979743448,0.03719172849267532,0.02503745526491486,2.6824899692379675e-05,-0.05198248059895962,-0.007425462665355185,-0.02702787923347116,-0.04155344551983138,-0.060510552332878456,-0.03353154258790155,-0.05820089256156281,-0.07256247057861168,-0.12256311146352418,-0.05402348210306178,0.06597867117237301,0.08579241318779765,0.040288602524484594,0.04309745769443238,-0.10300876532089884,-0.09483575640218898,-0.042294095279546015,-0.0054891629579135225,0.029664957143210602,0.07399124655142329,0.0003750649947327214,0.07269007757106385,0.052201197375421664,0.05428693732972775,0.08217861292425674,-0.04239209191915989,-0.04873125174363069,0.045050596096331656,-0.026478890491569596,0.012608385106203114,0.1132862177284765,-0.015944697426948366,0.006613691112981431,-0.03392118320709267,-0.04196278940717305,0.024143446541765336,-0.01621940991439668,-0.0027851185538635332,1.0,0.3554896818897887,0.20328871226356732,-0.1630520444501773,-0.02498491062761892,-0.06643118233028764,0.0028238863294326746,-0.05856857997901446,-0.026583705341269824,-0.07876971716541117,-0.06718930664127454,-0.0035129762612993846,-0.12218769002955206,-0.14016578724563705,-0.042513580201784605,-0.0032122836520790876,-0.015604086714730476,0.002465037793218705,0.015299286955786766,0.05924145675519006,0.01215730804855638,0.11638625767374337,0.08233276613053768,0.1062275688156989,0.06958691744064044,0.026231515230673744
weight 1471,0.041165263301037994,-0.014228516162138667,-0.01592581082915541,0.12598484211718022,0.027322458997228714,0.0062940455097835165,-0.06139879526777461,-0.006378698067397447,-0.05373045021252664,-0.056481555646966435,0.01887700559683338,0.05937091251290433,0.00011694882553984835,-0.0865904586116725,0.007206982649782909,-0.02566697228741687,-0.008811225973056098,-0.053293849050129787,-0.03348148593661421,-0.03682959364209383,0.0525309547175485,-0.010034234425889675,-0.04229751814312681,-0.013717773368867323,0.07254478037536764,0.04162765732129976,0.02364838089391978,-0.010296140283546789,0.07656675416755998,-0.010022216257269179,0.03626171008292292,-0.05946268689665739,0.05757063610334862,0.022033742109542526,-0.016015092465508723,-0.07898084921654572,0.08350510863176458,0.08347191647975453,0.1148915971350733,0.03951658139282292,-0.1346374964712421,-0.06314431204364163,-0.07676539543546931,-0.023647193401548944,-0.010484787043441612,0.10335157401487899,-0.023332474681346898,0.03574373671074581,0.07320834487160408,0.04347103838224176,-0.002551552939244968,-0.04668349241956219,-0.04307839144243313,0.02815164896373414,0.015960212687423786,0.015519346263650933,0.007472428145980261,-0.06961894159336753,-0.0023452910836891665,-0.04637744304076376,-0.17050563644566102,-0.04691427761497326,-0.059080330039074334,-0.01100913243895549,0.3554896818897887,1.0,0.16157703943829466,0.2026129135126423,-0.021298124680249227,-0.0680933011482851,-0.07427006584509492,-0.11818155608036761,-0.03949820947243415,-0.017078944074403586,-0.020385305613402342,0.09986169891476998,-0.0725387125221957,0.007928565412319106,-0.0985475320328401,0.02320688028155777,-0.0481411843565386,0.04911410291468044,-0.018825592894471464,0.019289308123444922,-0.012271365895311762,0.07265370334859224,0.07139129843269162,0.07226879549924127,0.07521533372749335,-0.015553270792572781
weight 1472,-0.0775600526333923,-0.12334976617907822,-0.12054620658878312,0.05522969116541504,-0.029262405662845156,-0.06688749000737865,-0.04229476000043119,-0.07740450395224951,0.028402541892629946,0.02343034136970982,-0.0387606748960174,0.05448864647932545,-0.030623892083414102,-0.13420869321871534,-0.05891492693911066,-0.11436510268938793,-0.05444286990439422,-0.11609144759432136,-0.028780504204923604,-0.029198514120667967,0.004645634944706149,0.06364633595550502,0.09352137011190205,0.09764253680203126,-0.03834061139122521,-0.045690539928368606,0.06392909174546063,0.006045498814321036,0.08879566488791113,0.0979179273840977,0.05605030871680927,0.02492872415205485,0.019653277662088155,-0.02623003220541432,0.02756893386432589,0.029672164094953785,0.040392462311872934,0.03093322902875398,-0.02121338652797018,-0.11109956320926784,-0.001337564063932366,-0.06548110523999989,0.010300058851301556,-0.04180287238467886,-0.00996067234851227,0.04730446173391186,0.12093668288414684,0.07306013992551279,-0.07208512319658097,-0.023709910347729127,0.007511207056289166,-0.02092360400484621,-0.0353358634302621,0.004745259925828028,0.02436841002905265,0.10474166951684846,0.042349394710793804,-0.023327683870690973,-0.0011949005430897692,-0.047179231847324435,0.05055846256484372,0.011526750967565518,0.04909935580900675,-0.03340452737421159,0.20328871226356732,0.16157703943829466,1.0,0.34565111116071917,-0.11002247626852195,-0.08686886912877402,-0.10768261265824537,-0.0724557975357828,-0.042149533534870186,-0.10858337509375271,-0.0597688687527783,-0.0430359570822595,-0.0866565039277059,-0.05340059136252839,-0.08728939043662216,0.08273230421454668,-0.07722474225439209,-0.02273464148339939,0.08849689510620322,0.09691992690551708,0.04010969484656911,0.016847897841808106,0.05258475343180763,0.051900633093822486,0.05970919783680031,0.06304304259263205
weight 1473,-0.09637610900055271,-0.08373551819528077,-0.10775809451033569,0.006243172147644517,0.00571966143466304,-0.059410300580534994,-0.054178912302458186,-0.08448875707320641,-0.005540089371457554,-0.032360801352234,-0.03474203552290128,-0.03718097098164318,0.01921335394373733,-0.07344798393081921,0.061634944019796696,0.026296397063749664,0.021945380280422293,-0.1354891618308229,0.07617825174798795,-0.03294031325539264,0.03603290905558336,0.01906711575881652,0.060626235134078915,-0.014183542276927218,0.02402142410731508,-0.01576444334480326,0.11800442174703588,0.04452923672893149,0.0033228085153876393,-0.04958759586859156,0.06258768969987014,0.015062989281775997,0.07974424828087529,0.03630920867037378,0.1595854994568276,0.07803084699652249,-0.06012901130158698,-0.007173884791265795,-0.04955897921785353,-0.05880044461477476,0.01076511140217078,-0.024468706573257594,-0.03930304406683236,-0.08983587661684413,0.05323860256913754,0.04047420444706338,0.06701577621562649,-0.00412242830033802,-0.05652457541998707,-0.009947942960870945,-0.03723013545310951,0.012825482147908256,-0.05632719561987022,-0.013208537174775953,-0.05110034751168898,0.036584443219078486,0.00024321184167047462,0.0036087723491762523,0.06510042517283182,0.05643913487885767,-0.05644410280072723,-0.06378793441241289,0.038099565400415904,-0.033905708885526846,-0.1630520444501773,0.2026129135126423,0.34565111116071917,1.0,-0.130420471457989,-0.11822506228702043,-0.16911520235061375,-0.017535997555700414,-0.042913196304101994,-0.016610261482325996,-0.0970562893002341,-0.05634376615498733,-0.0868325424313486,0.035427272466635226,-0.08127497257952251,0.11867364412078642,-0.09832573101657525,-0.04630971601558314,0.023015260699373596,0.035439742630882724,-0.011410227854652583,-0.05916477731220645,-0.009518654361087982,0.03338227924245132,-0.06816673034840098,0.027920673604245345
weight 1474,-0.01944272524637068,0.013718863096250504,0.04730992169181105,-0.07830575006881813,-0.005871678773226195,-0.013035921548176317,-0.0016537398781731822,0.034952664651467076,-0.10120541509648026,-0.004913923976726221,-0.10917631418188398,0.026614790032534603,0.07683497938699076,0.06203387404403545,0.017371041512395848,0.05714686926714081,-0.03242036246384855,-0.045517068338329796,0.030682897202763418,-0.03798016789757476,-0.03821500206023363,0.032966097811242295,-0.007909554523277977,0.06447015409882555,-0.06704351393904025,0.0728677058999489,-0.06827207753254864,0.01280846263613508,-0.025951534191362886,0.020745055822646498,0.01273134984080907,-0.025450022318535607,-0.00743860092545386,-0.1105751133446247,0.03384822260697185,-0.036471507345472345,0.00195033190142307,-0.06663444431169381,-0.09785827692901986,-0.06065149951505463,0.0734241705893216,0.07062922830127877,0.008361415668501909,0.05783271013335677,-0.010167384345472371,0.03730448584667978,-0.041903270079760226,0.019568505530351412,0.008177127558861975,0.028467693797543683,-0.05697140251044431,0.03367091326853286,0.0347177650324267,0.05427017107696906,0.0523198667380049,0.05880543609951973,-0.07708780752834696,-0.004456527060266916,-0.09365659608428219,0.015870398658248002,0.03296672259900191,-0.019764483920486058,-0.07117355140270887,-0.051263653675395066,-0.02498491062761892,-0.021298124680249227,-0.11002247626852195,-0.130420471457989,1.0,0.4602419013239988,0.2887375443990381,0.0737114918591442,-0.02771901109454729,-0.0694644819814081,-0.0300701606527555,-0.012952757943603168,-0.06462076588154547,-0.03515537882130906,0.002206962763216324,0.01455018227378199,0.07991334510621423,0.1892606857290339,0.10287472761297582,0.08363305755903826,0.04891835425804786,0.029385252711403263,-0.02422782298332834,-0.04633309180441396,0.01619189913965023,-0.015121374737619644
weight 1475,0.03265190433952555,-0.01530437247466346,0.00819596098145598,-0.002192416371543987,0.024011550739399846,-0.016035338497778863,-0.03937415228761431,-0.01882051175244938,-0.02560528845681574,0.05387644605519402,-0.047681736005094136,0.09150574947764603,0.0052034341761864975,-0.011154122692219114,0.0450026887850715,0.0529419198227873,-0.03152335097583523,0.06779705737313638,0.04247563246938864,0.026952746979170415,-0.04962425701279668,0.019569497779264276,-0.05147077577441463,-0.01849870486022728,-0.06438296989161778,-0.005902288537176384,-0.09488211077647042,-0.04720778934923827,0.021535753727344235,0.05423733084268809,0.008181950609579457,-0.08304222809645298,-0.1054990854624596,-0.024497595912344322,0.02199158303729019,0.01815763980287172,-0.03691990901509505,-0.07624276878708904,-0.06612312731434915,-0.019772917871350857,0.05770016418934061,0.06406796850082949,0.05754214390174789,-0.0162643619988791,-0.0609866085847868,0.0024571486747912777,-0.08091186279257706,0.0037650782960326396,-0.024227055367562693,-0.010991675250993623,0.03994015996772704,0.14300063468624905,0.05848487309567272,0.0339637034829897,-0.011886641337242198,0.029146477893862134,-0.13212615544107997,-0.03167736434310769,-0.1222235176544177,-0.06252260490556986,0.0034397236826505745,-0.04007780349618433,-0.08042214041225171,-0.09018890951471321,-0.06643118233028764,-0.0680933011482851,-0.08686886912877402,-0.11822506228702043,0.4602419013239988,1.0,0.2196794163269817,0.2478221377793424,-0.04847902944480445,-0.017495035064550715,-0.0020859235039795937,0.031027658756197486,-0.03653744892003652,-0.05154671274417542,-0.03827188767146484,-0.026718172923763016,0.11043249302275003,0.08472676279104197,0.04655756939887424,-0.014394118174659198,0.01739219994059149,0.03158558434496713,0.004039735034523286,0.017971066464636618,0.10510816170632677,0.05405715279692651
