param,pearson_accuracy,pearson_epoch,spearman_accuracy
weight 1867,0.022047191922747577,1.0921605010898964e-05,0.016320481849435308
weight 1868,-0.006967899705253706,0.0013685941482193325,0.0004955848799033067
weight 1869,0.019113827577206657,-0.00033743185063447563,0.007993175904111497
weight 1870,0.031452191963111546,-0.0014121095189230741,0.014942034704296373
weight 1871,-0.0044260107768019485,0.0016124033118777763,0.0009089301054971756
weight 1872,0.025885837677600936,4.7667801338978805e-05,0.020115119509621235
weight 1873,0.018110242338071337,0.0015033983901113104,0.0011272998581781776
weight 1874,0.006026397328983579,-0.0021269943286337887,0.004191443637798753
weight 1875,0.02689834556691963,-0.0017791413359896236,0.0129293637124681
weight 1876,0.01145409071965038,-0.0041526116118729955,0.017450418384498873
weight 1877,-0.006158295878764765,0.0019997479818866996,-0.006838268197940555
weight 1878,-0.004465225938490509,0.0029341320074346335,-0.012757682665432741
weight 1879,0.016409376471963565,0.0005753547441022771,0.01175103032479793
weight 1880,0.011426995869868015,-0.00024174104576110288,0.011146981403703694
weight 1881,0.00099286911021711,0.000632203255489924,-0.00244088199994202
weight 1882,0.0001526125661946413,-0.002531967718509509,0.001398708359235147
weight 1883,-0.0026344169453133277,0.000570982960702902,0.005020040717711361
weight 1884,0.00398154601349943,-0.002297137926576244,0.003415775656439432
weight 1885,0.050673652952218935,0.0006801054849306155,0.03051818882651212
weight 1886,0.026427457713833463,0.0020281441560078863,0.01967590491048797
weight 1887,0.019930695712172274,-0.0020047701104493314,0.013141370015982753
weight 1888,0.02068769900116029,-0.0007624150953733261,0.01727174537211214
weight 1889,-0.017654095593972356,0.0006721753807423361,-0.012347947551780616
weight 1890,-0.01491283172167481,6.696820525746918e-05,-0.008655609644643672
weight 1891,-0.02839306841507188,-0.004294078078035222,-0.016659940293639253
weight 1892,-0.010486845619040648,-0.0005838665876764877,-0.010517369625276458
weight 1893,0.0035094789204895708,-0.00010711565487816333,0.005814136614570703
weight 1894,-0.010825754647978652,-0.0007196002901265885,-0.0026474518959051074
weight 1895,0.020310279002766753,0.0008474028819809637,0.012429897633494232
weight 1896,0.009413269962967211,-0.0019164191912694362,0.0012766163399202171
weight 1897,-0.0040042439714495035,0.0016383275606547372,0.011289972430811175
weight 1898,0.004550450320783193,-0.0010549768662903181,0.016226006895842367
weight 1899,-0.005813071497079469,8.094051892636758e-05,-0.00225907062395496
weight 1900,-0.007037646041763973,-0.0015210569705619826,0.007606414084891662
weight 1901,-0.003980111899831277,-0.000631950503683368,0.0029997548380001028
weight 1902,0.028818858126737755,0.00029430503157896885,0.016470720291210078
weight 1903,0.014297317135737012,0.003341166354307548,0.007016119194947126
weight 1904,-0.009815234898399876,-0.0008562220116198605,-0.006859043158293966
weight 1905,-0.013091083293783962,-0.002164374552862042,-0.0037116993580228576
weight 1906,-0.004263748546603899,0.002396596870214127,0.0006935947350742465
weight 1907,-0.0009037714123872633,-0.0019420939621117993,0.005943316886633822
weight 1908,-0.009266616583194514,-0.0024299012096669144,-0.008070028492556947
weight 1909,0.01974333356363662,-0.0021073569778605307,0.011250336173044875
weight 1910,-0.019676146489749545,-0.0014719897311621336,-0.025710011221370836
weight 1911,-0.008472541069713686,0.0006164889456525554,-0.001697495362125194
weight 1912,-0.004994038512803636,0.0011822405012228525,-0.0005667796016088133
weight 1913,0.00101094900627288,0.0009014932471600734,0.005643256133624275
weight 1914,0.01565888180047227,6.908399157981278e-05,0.019548409673327657
weight 1915,0.020514375247810614,-0.0008186942684078372,0.018825024921135095
weight 1916,0.004056726521766554,0.0019869954483543164,0.0008128785189884924
weight 1917,0.004623659915282681,-0.0017972009789227366,0.011166894939589174
weight 1918,0.004774954642374872,0.0010155948669486616,-0.004893653457066874
weight 1919,0.003252379984459831,-0.0019158955208091713,0.0027291426941373205
weight 1920,0.019971913112835603,0.00041849989211489044,0.019106443810211406
weight 1921,0.0019690969369575476,-0.0013276908954878328,0.001929423919348081
weight 1922,0.021382371472455787,0.0011688584582502776,0.017896122086989673
weight 1923,0.01773517962250365,0.001854889680802526,0.022008471649049066
weight 1924,-0.012706175068910945,-0.0013163111996278166,0.005859725955826645
weight 1925,0.013998562824730242,-0.0010812736007581826,0.014208395082260105
weight 1926,-0.006401986297277444,-0.000796805810965963,0.0036290016070115597
weight 1927,-0.016215700024156385,-0.0011163277805899393,-0.008098213682887542
weight 1928,0.0018411634545348922,-0.0038038031511948224,0.011324101450352588
weight 1929,0.006050003657894633,0.002344415372124751,0.007312163865818824
weight 1930,-0.003522556626795402,-0.0004585802103604114,0.0011513579082929517
weight 1931,0.0007983353230386367,0.00034863049639735833,0.006817899776380541
weight 1932,-0.0032664143970668044,-0.0012192389150447575,0.00021442091152720042
weight 1933,0.01971412941011599,-0.0022346195448508816,0.012955086955448586
weight 1934,-0.011641071586585748,-0.00030527024749244517,-0.005060672254997454
weight 1935,0.010151779365300208,0.0001988678945808877,0.005175169389048674
weight 1936,0.00686593543514996,-0.0027357039001804704,0.009113248556733943
weight 1937,0.0015054850973883788,-0.003258051676725555,-0.0009061705176340428
weight 1938,0.01999469725609771,-0.004193614744150977,0.012551583359131757
weight 1939,0.033687118727174434,-0.0028907823309868032,0.023092569739817253
weight 1940,0.027495009396736027,-0.00018100334792770157,0.01876081302484913
weight 1941,0.030928735564932208,-0.00031510142276327326,0.018276792956969296
weight 1942,0.04274572245444928,-0.001579983772726097,0.028638767575645468
weight 1943,0.01799260596347224,0.0003905852602445405,0.005673198113071678
weight 1944,0.01967626616075091,0.002005571566488126,0.01599357452618668
weight 1945,0.005509413086336682,0.00021790412029348383,0.007541089144168861
weight 1946,0.01761259949638561,0.0008988371567515423,0.02615669225294889
weight 1947,0.031893229152086,-0.0007278440099801661,0.02385526769560946
weight 1948,0.02191695648891822,-0.0012695878736106274,0.007744636275040396
weight 1949,0.004055477693257782,-0.0005326661856212179,0.0022621848001883062
weight 1950,0.037535143288663225,-0.001692948856447124,0.01996382306630696
weight 1951,0.019435992043423517,-0.0010537954037468907,0.01837420944432124
weight 1952,0.010332770887901946,-0.003228802071387846,0.013363535206820477
weight 1953,0.01614386495664776,-0.00027153700499981645,0.007876054793916384
weight 1954,0.010531414373819105,-0.002091996056541575,0.018925126495346466
weight 1955,0.0025744301276590265,-0.0008323875816025392,0.007567934166098507
weight 1956,0.0039733318981673635,-0.0021502949957551924,0.00883299763136819
weight 1957,-0.00820639790623391,-0.001454442340881829,0.005802359478894225
weight 1958,-0.01903667907612875,-0.0015473382784076603,-0.010985507868273141
weight 1959,-0.0057886514024821315,0.0006852717433154293,-0.009469401571356659
weight 1960,0.02181367383487769,0.0013040134287023645,0.012442738276985776
weight 1961,0.0055006816801787,9.023268215288435e-05,0.008906682706515505
weight 1962,0.0032280770687782346,0.0014145654192989482,-0.002151306623773093
weight 1963,0.001666672823452287,-0.0008701150282095654,0.003071484581655424
weight 1964,0.04535567856226169,-0.0002084379503215697,0.02893452200797341
weight 1965,0.015655677220075017,-0.0017603786311463027,0.015931840206907775
weight 1966,-0.024402424740590033,0.0003400751300482671,-0.012748553106096799
weight 1967,0.032786358846456407,-0.0013384955698294233,0.01960681692459004
weight 1968,0.007184917208395,-0.004751072687676057,0.012951699967288028
weight 1969,-0.037183295177700935,-0.0015097621957544816,-0.017600316092326478
weight 1970,0.02163242901194535,-0.0030652002344693187,0.0159542869923487
weight 1971,-0.007127954441420586,-0.0021168796017503677,-0.0014708510214462903
weight 1972,-0.02463395060825004,-0.001537255014603721,-0.007747126251679045
weight 1973,0.0017072582744379929,-0.0006330174975990804,0.008311631448637299
weight 1974,0.01681577025621834,-0.0007536543911813777,0.01047227571550995
weight 1975,0.021877442328097668,0.001071656073913794,0.013896686550705107
weight 1976,-0.0011689128791692155,-0.00032544422114983817,0.00591879365587079
weight 1977,-0.005009177522682261,0.000393303652571009,0.00035467175322536905
weight 1978,0.021119066006428502,-0.0009123292889974991,0.011614469925601317
weight 1979,-0.005911451804486488,-0.003787911336155544,-0.0010162263421381126
weight 1980,0.002691530222847548,0.0003803867037218641,0.008576005934550253
weight 1981,-0.010975725594737609,-0.0011653583376476796,-0.005476915107188116
weight 1982,-0.021181278224275762,0.0010566793140645986,-0.014008964527109518
weight 1983,-0.006790270805108649,-0.0038997400172548374,0.005256505988946745
weight 1984,0.005199370168805957,-0.0014769745413022247,0.007232166568699698
weight 1985,-0.02559285509855038,0.0019078013552322397,-0.024350454241151724
weight 1986,-0.0027316484827325507,-0.002207274150390289,-0.007348919917197334
weight 1987,-0.021845106598759233,0.0010849352770358112,-0.01470356967760072
weight 1988,0.00014883071162900352,0.002297977674538035,-0.0002283820182031405
weight 1989,0.016932637726441758,-0.0008378324308505053,0.021084859851102408
weight 1990,0.0030002047462451393,-0.0004787040263371653,-0.005782244213997771
weight 1991,-0.008856805187559026,0.001133943113511314,-0.007889681717052522
weight 1992,-0.0015427127564576334,0.001052083561295917,0.012505730368250667
weight 1993,0.006785723338766708,-0.0026962126619249852,0.011534289277536212
weight 1994,0.021465807508052423,-0.00011656406238567702,0.018011405039100932
weight 1995,0.006097944397365435,0.003487440665267956,0.010622333230835456
weight 1996,0.012178852417024249,0.0008626990002546257,0.005296407749324568
weight 1997,-0.010215094392326676,-0.000211859245490585,-0.007738210212861551
weight 1998,-0.005817037369521305,-0.000535028137045214,-0.0010454290046979376
weight 1999,0.026279419130412242,-0.001091110950584929,0.00832605559778621
weight 2000,0.022573462017364657,-0.003542320873040443,0.02018353761938233
weight 2001,0.0008041241495462031,-0.0038452742089281236,0.014510785480555517
weight 2002,0.0012238058748673996,-0.001080033081517828,0.00026480892249211905
weight 2003,0.00024629608081208236,-0.0027893476872861453,0.009959946489764216
weight 2004,-0.010439453411172266,-0.0038713706694383475,-0.0037000451353375627
weight 2005,0.03335584441333508,-0.0036578973807296833,0.01947421366801918
weight 2006,0.001316735903879606,-0.0021718074039913174,0.009836979205331171
weight 2007,0.021864276324325544,-0.0017583576514740794,0.011240075424443162
weight 2008,0.027743973085886504,-0.002846131005816856,0.007254851792352786
weight 2009,0.012556619658245116,-0.0003700184577650109,0.004780814164581293
weight 2010,0.017165375908874448,-0.0015413760368923985,0.007777456958843066
weight 2011,0.004080233785577606,0.0022667161616048916,0.017389719849689456
weight 2012,0.006907559823999803,-0.0008937813542410768,-0.0027444419003405883
weight 2013,-0.0009324948709385203,-0.002797650829498258,0.008052577452296863
weight 2014,-0.032972305427581554,0.0036191999783319073,-0.016895319141567076
weight 2015,-0.00816983712222072,0.0007064829213874377,-0.0076385177630157505
weight 2016,-0.005210503101428815,0.0007162842371012456,-0.004077793063697717
weight 2017,0.016589174914890828,-0.0019509804153495097,0.004500755991210617
weight 2018,0.008435130648715317,-0.0006448215170306344,0.006678955578784764
weight 2019,0.011380464345904397,-0.002543809489498601,0.012358480773480514
weight 2020,-0.006089019293930518,-0.0014931243853527148,0.0020020421273707154
weight 2021,0.004462920896906933,-8.978676767459339e-05,0.006188168534439607
weight 2022,0.012674370644924613,-0.00193878026640496,0.022527325724075068
weight 2023,0.014611270901398393,-0.00019074040253286723,0.01915076441624228
weight 2024,0.021382012910301097,-0.0025222765247303884,0.010030278456151696
weight 2025,-0.0031993791416310546,-0.0009417069666927272,0.003958953481989239
weight 2026,-0.01343791834209929,-0.0004868555733867334,-0.0062267879351942754
weight 2027,0.00041186250346920386,0.0001501126916745438,0.00011088388012087489
weight 2028,5.6289953682886733e-05,0.00170920713480447,0.005240263716305422
weight 2029,0.029195176383318398,0.0013308707264963718,0.02575910403339772
weight 2030,0.004772622942843487,0.0007426486993076589,0.0108332935971378
weight 2031,-0.007684786042633862,-0.002558434797461728,-0.001151023938544975
weight 2032,0.022435091511914612,-0.002452750709233735,0.014510222231963651
weight 2033,0.00826680324879794,0.003317949713333786,0.011877609973922489
weight 2034,0.010258223718495744,-0.002359853276578069,0.012653879487193907
weight 2035,0.00968046889048057,-0.0002565286178443359,0.0033026521430524628
weight 2036,-0.006244958645541703,-0.0017245879244057055,8.366732185205782e-05
weight 2037,0.00697662138636519,-0.001771982822939215,0.015277438019556666
weight 2038,-0.003253006095308958,0.0019019421941877017,0.008857451543374504
weight 2039,0.0185515734356688,-0.0013318770652157612,0.012594149391629736
weight 2040,0.004207169238025403,-0.0014540382053476234,0.01360576264181565
weight 2041,0.00965254902973487,-0.0009435343436693042,0.006952269073129876
weight 2042,0.0005398539222858394,-0.0005190467256562248,-0.0012008110392181632
weight 2043,0.014481090289499537,-0.00029613879967910976,0.008783767459437165
weight 2044,0.00784836809528633,0.00114611891290743,0.01270172539649316
weight 2045,0.015613594332910612,0.001656951301353546,0.008004697193372901
weight 2046,0.00968386980944408,-0.0003300447964406904,0.007952835888046095
weight 2047,0.02765446474960624,-3.3271050719139826e-05,0.019198449827477704
weight 2048,0.00776605446159828,0.000653612124603085,0.00796049797910475
weight 2049,0.012542899737513062,-0.0009642643224365528,0.008246888232934636
weight 2050,-0.007144850117518346,-0.002087368320747282,-0.008188667719658354
weight 2051,-0.0016694805004243592,-0.00018678983884698756,0.0003173092023989753
weight 2052,-0.010275069158425364,-0.00014080018271168016,-0.002550402005431952
weight 2053,0.008749452824381816,-0.002857135261777073,0.005761908171721599
weight 2054,0.02780348129077874,-0.005241553112818792,0.017825780772901603
weight 2055,0.011557941647931272,-0.002147414910671307,0.0199710718590747
weight 2056,-0.004959080666620364,-0.0009734984532915303,-0.00032709175633300437
weight 2057,0.015079955526508777,-0.00010618604927596545,0.017464016718297778
weight 2058,0.007208017190015676,0.0004102987896803677,0.00862963259067771
weight 2059,0.0024349550773597787,-0.00365401454420931,0.008763305015888937
weight 2060,0.016098546328226087,0.0017141756921410097,0.01995243701353418
weight 2061,0.005323224503218634,-0.0008041301755627006,-0.003981938545994236
weight 2062,0.0018511948573782227,-0.002177079839270364,0.009083304186758115
weight 2063,0.009788920060220781,0.0007805444232939836,0.010095065083872578
weight 2064,0.006753007057318167,-0.0010937946288795673,0.0036786772079639317
weight 2065,-0.008312685006985367,-0.0012142466626780652,-0.00727011937639786
weight 2066,0.0027970663963452253,0.0009653339568581833,0.010548815196504984
weight 2067,0.01856514175126985,-0.0028141418313686207,0.013857446872850447
weight 2068,0.012748856903005673,-0.0005883769678088691,0.02037481154361593
weight 2069,0.05594880337534015,-0.0022100724086484185,0.042602871136118416
weight 2070,0.045220069635433006,-0.0025133308800890097,0.04164307290141274
weight 2071,-0.00035840869884306084,0.0009689346852318734,0.01418482354579411
weight 2072,0.0061633501994501315,0.0011993906853360518,0.007401073540861253
weight 2073,-0.005430560461061104,-0.0002359333652165499,-0.0034823865882284183
weight 2074,0.00155329893482226,-0.002972113545397668,0.0013224699273714925
weight 2075,0.005930237552694421,0.0028348545686691577,0.005877704301116613
weight 2076,-0.005532143670419275,-0.00039093304609461987,-0.003509732273758874
weight 2077,-0.002733361167901781,-0.0039746574632025045,0.0001545921947114857
weight 2078,0.013265424907276275,0.0015344870803872053,0.011678441782271391
weight 2079,0.0072375840911204905,0.0008804551942765947,0.012825861322795146
weight 2080,0.018961304352312188,-0.0009859327150686093,0.009920920264553903
weight 2081,-0.005360137946724831,-0.0009251955103464578,0.004077259923852548
weight 2082,-0.015036803387722276,0.0018160676960637177,-0.00017487738150897023
weight 2083,-0.02143502240063694,-0.0017968246947441902,-0.005392156600967256
weight 2084,-0.010302174434968671,-0.0004085928080139793,0.0038723432954849398
weight 2085,0.022205815924341413,-0.0048985609984840035,0.023014387335557072
weight 2086,-0.000783553673324182,-0.002803371882816639,0.00464281059686142
weight 2087,0.020753136279241625,0.0026539130980885147,0.010605460879857722
weight 2088,-0.002178343441795496,-0.0007699154097819194,-0.0038839268222073276
weight 2089,-0.005187250143309869,0.0006806671928196041,0.00462148228731881
weight 2090,0.018239979993644243,-0.0010564231926849395,0.01148056906933623
weight 2091,0.006242221325905383,-0.0013760178749276178,0.009158253351402346
weight 2092,-0.011754384021758983,-0.002155568473457053,-0.011397872027396354
weight 2093,0.012896941389575464,-0.003410375240798179,0.010911562611602603
weight 2094,0.03720289216592428,-9.25303302636585e-05,0.02608828025973623
weight 2095,0.0049899501087019805,-0.0014707064646250234,0.006258334999103156
weight 2096,0.022847815983326684,-0.002046609642231297,0.013762790917923767
weight 2097,0.015876070048239675,-0.0012209262908440804,0.01062653690346298
weight 2098,0.011305237290416503,-0.0012585201204869027,0.014347356285271663
weight 2099,0.01868708706509684,-0.00016031466464860812,0.0167670773321243
weight 2100,0.023642467805773438,-0.0006298415316699179,0.018996041162228784
weight 2101,0.020811322406662745,-0.0012373021959382329,0.018697237730435363
weight 2102,0.006205395776122235,0.0017923326413936931,0.015336910548422504
weight 2103,0.017820752171597957,-0.00025696063924402044,0.01302598796691559
weight 2104,0.020779478662394095,-4.493318832266035e-05,0.0027290111633207627
weight 2105,-0.02646565942299115,0.00043649746634119357,-0.01275800034674764
weight 2106,0.007621422224323018,-6.644162839367627e-05,0.007678605634211564
weight 2107,-0.024080564355321615,-0.0034741741219948283,-0.015716182345376424
weight 2108,-0.023536856091312657,0.0024684231166188257,-0.013997967890249157
weight 2109,-0.0038163327681882213,0.001752188840977722,0.0033874975992307494
weight 2110,0.0011353748968594723,-0.001395340034218577,0.005004298693749295
weight 2111,-0.012436862272780498,-0.0007785892954400783,-0.0032754022158269125
weight 2112,-0.010983633291799145,-0.004232977292441537,-0.011868148142104197
weight 2113,-0.013744844793721681,-0.0015203219230467383,-0.006648166245172934
weight 2114,0.016337341000278994,-0.002844169749454904,0.015671709658286143
weight 2115,0.0173663679270596,-0.0021449800210670464,0.006776596666466639
weight 2116,-0.0068791423809246915,0.000401348900797255,-0.004871598627809015
weight 2117,-0.0027150105484501546,-0.00041355370424179594,0.00660229217896916
weight 2118,0.016222108411233543,-0.001496262726389034,0.008307935236493978
weight 2119,0.020215085432525107,-0.0014460809841523746,0.008975437383159656
weight 2120,-0.019526691417611923,-0.00038773677505366997,-0.005280622927221213
weight 2121,0.01689546945085792,-0.002898076572071819,0.010626515862990302
weight 2122,0.013239823933279202,-0.001405572214848159,0.01640500310729434
weight 2123,0.024635980102753478,-0.00048514197637469086,0.021773504943018763
weight 2124,0.02672000497078332,0.0014829606145616314,0.01481119542437169
weight 2125,-0.017360987639161014,-0.0022032961096306075,-0.01231840448092036
weight 2126,0.004299536832735006,0.00042153705269099863,0.004973991403092677
weight 2127,0.018892224674629716,-0.003120082582732244,0.011743691277053372
weight 2128,-0.012684867044381997,0.0009610717907931149,-0.010624608054242963
weight 2129,-0.021894660720063415,0.0015685228413495995,-0.017494451254336102
weight 2130,0.021205526853167057,-0.0036377102679990016,0.02095544641004457
weight 2131,-0.015671134625311108,-0.0002772815250894949,-0.014034636723221245
weight 2132,-0.01698345484168552,6.271954317869325e-06,-0.002886701862768886
weight 2133,0.017094289587058536,-0.003697933816254428,0.015375153316015246
weight 2134,0.004884476577546003,-0.00167053633872301,0.008052907511151607
weight 2135,0.022048257190601758,-0.0030045865034659894,0.01187838383115217
weight 2136,0.015833461488121897,-0.0006133519723415166,0.019861150295194807
weight 2137,-0.021131626186935665,-0.0008623066567798152,-0.006350587009138093
weight 2138,0.006256256663101343,8.320436077441736e-05,0.0006597402700334934
weight 2139,0.006384772646553236,-0.0008201308511954873,0.00970066475016319
weight 2140,-0.029005562246218877,0.002482480002307746,-0.010890980877759816
weight 2141,0.010790579826555473,0.0013135245683380014,0.007208770013690909
weight 2142,0.027012761009937956,9.912490931326555e-05,0.0209645803247299
weight 2143,0.005732312924550149,-0.0020078281012678393,0.005086594368164553
weight 2144,-0.017668872234010886,-0.0013202503920070859,-0.005266510342182104
weight 2145,0.0007850007595539617,-0.00436134924787394,-0.0014864466288049053
weight 2146,0.012437418846070454,-0.0014983979608446584,0.009196994658420079
weight 2147,-0.0013657831402977584,0.0004333323615689585,0.004711261335380497
weight 2148,0.010869489900316413,-0.003082564494637692,0.010542905775849638
weight 2149,0.014135336507274585,-0.0021174469840053067,0.014660970058410636
weight 2150,0.008142062652220743,0.0040932670313210805,0.019033226067235204
weight 2151,-9.523374821655589e-05,0.001913088931495418,0.0042774342638074525
weight 2152,-0.009920381256184215,0.0017274607771510392,0.003506069898814749
weight 2153,-0.0016110091140644725,-7.97667972458544e-05,-0.013291594071681455
weight 2154,-0.016221881311252573,0.0014784631995094456,0.0033647008262991645
weight 2155,-0.019315344297613005,0.0010725277130705022,-0.006910811798532745
weight 2156,0.007322700959903295,-0.0024350130609204243,-0.005206174706942559
weight 2157,0.02169269622662256,-0.000550548794709025,0.016162528587257995
weight 2158,0.013395064155342029,-0.0010957515935605098,0.006857634825415812
weight 2159,0.025523961329079806,0.0012590616561296438,0.0147325614332257
weight 2160,0.026488614625440075,-0.0013597328483431043,0.02643904672879784
weight 2161,0.02459908515972354,-0.0037401697217628958,0.026255965136152835
weight 2162,-0.009064796032901843,0.0015189174744774036,-0.0010167141872159027
weight 2163,-0.004447195691249952,-0.001798280140861956,0.007333843597462482
weight 2164,-0.013494385525684292,0.00041111399046801165,-0.0043581182645390515
weight 2165,-0.006528017626291075,0.00025854470652234127,-0.008484360114805503
weight 2166,-0.0039375961592380505,0.0006062410642939226,0.000993142853669775
weight 2167,-0.005615051809977096,-0.0010064001602763362,-0.0061495123867602005
weight 2168,0.009144303546693136,-0.0015162210254323573,0.0054219515046094865
weight 2169,0.020305283129697076,-0.002240476766729592,0.011461543210810225
weight 2170,0.0225330415782816,-0.0029380623566182154,0.005842422505570263
weight 2171,0.013920183150785803,0.0003007766745556811,0.016588735927281918
weight 2172,0.014929324871525963,0.0009779951171482028,0.010437326807269762
weight 2173,0.02032468355722362,0.0015702059018114253,0.011858299560784243
weight 2174,0.001632226700364519,-0.0016858302804976012,0.006257741275512757
weight 2175,-0.0031014342738565084,0.0006418508394516254,0.005177984324421626
weight 2176,-0.019226667184091207,-0.0011970459560403008,-0.011875722033598995
weight 2177,-0.016350411481825363,0.00021274712788189399,-0.00025512522965296275
weight 2178,-0.010622905638553285,-0.0012753726048080301,5.838546952821824e-06
weight 2179,-0.026591057098988735,0.000624151260649248,-0.009406757614783491
weight 2180,-0.017648523757624025,0.0011602656417724632,-0.009117067259182812
weight 2181,0.004858615482057958,0.0011610061841693332,0.003860128949391722
weight 2182,0.00406105044236774,-0.002394281269640083,0.004760797583610712
weight 2183,0.011360233409838818,0.0020857418233383536,0.005312761174842763
weight 2184,0.02000636784864042,-0.0016419026562325472,0.012214173856489114
weight 2185,0.004007178419126378,-0.002170513357464884,0.001909659913489108
weight 2186,0.031093561717595752,0.002292398537324516,0.021248505695793514
weight 2187,0.029797415507308744,0.00018302510235681136,0.02438813469927329
weight 2188,0.0010591467888573726,0.0010883560958612078,0.0057703420361801755
weight 2189,0.004507129686542763,-0.0007668291613900306,-0.0017799889427468297
weight 2190,0.015956606705770735,-0.0012144836362564212,0.002870037664663847
weight 2191,-0.00372134736130752,-6.83485982919553e-05,0.00010947526847307525
weight 2192,0.011992860281527766,-0.002973588136827528,0.010477595363541611
weight 2193,0.012381430514006258,-0.002584799300296711,0.018562092175788067
weight 2194,-0.007498912670481597,-0.0025341778529225797,-0.00436191573911252
weight 2195,0.019684445407616536,0.001027543095836073,0.017955313787744603
weight 2196,0.03148175319823508,-0.0028163546807878355,0.030290000711223227
weight 2197,-0.005568637888132543,-0.0002210059308354804,0.0033782006556768566
weight 2198,0.004052677093007669,-0.0019906927136712446,0.0031848082362358867
weight 2199,0.021100485762229282,0.0023907980573264574,0.016978122083980127
weight 2200,0.03604891123009671,-0.00010777698062075112,0.017163109161073987
weight 2201,0.02043543007776148,-0.004822085715369391,0.012513270259654478
weight 2202,0.008490561932940151,0.003139517171863275,0.010249971663239748
weight 2203,0.02546551170750056,-0.0021565913789712487,0.016458380841079416
weight 2204,0.011201545957653583,-0.002524083274845337,0.007806997689462724
weight 2205,-0.0040618442082675016,-0.0006229305943411108,0.00749456396584407
weight 2206,-0.02129419005433949,-0.005435498241327724,-0.013419078717845543
weight 2207,0.01963459847645122,-0.0012265235572595555,0.004272663018653463
weight 2208,0.015191480397804406,-0.0012754356805552277,0.00475037899345151
weight 2209,-0.006803153597201905,0.0010818612439408746,0.002513506442109866
weight 2210,-0.0049066251854486265,-0.0015912368475951239,0.003074510111384363
weight 2211,-0.0012733547634144555,-0.0018049502017496654,-0.002419435273491909
weight 2212,-0.0015418338344060033,-0.000735924623343957,-0.0037865326477250433
weight 2213,0.0021068806942268455,0.0008491258087247391,0.014149683246957182
weight 2214,0.0010562974212164615,0.0020724700151709694,0.006717307698158735
weight 2215,0.009240875935555315,0.0021717833785960448,0.00568714659774404
weight 2216,-0.022268448633786932,-0.0018724240204588299,-0.007992702782508316
weight 2217,0.011587238948009443,-0.0006246919191825905,0.018618764025495203
weight 2218,0.04170472896774878,-0.001703694733579092,0.022499054536275664
weight 2219,-0.008119782361559573,0.000298351116609527,-0.015440694705853046
weight 2220,0.00842297838453503,0.0013953691263283905,0.016974531287417067
weight 2221,0.03998122969451948,-0.003294707397966881,0.032988538419401074
weight 2222,-0.013586401306925039,0.0008486568930086221,-0.013905095949993288
weight 2223,0.004593701372363953,0.0030271534365931855,0.005805438515043033
weight 2224,-0.004487466112094069,-0.0015168966062678309,-0.0011118638943365246
weight 2225,0.023037305219243284,-0.002598872279095279,0.011769007092134645
weight 2226,0.01376053960652997,-0.00080347559378442,0.00884102994708853
weight 2227,-0.015985441941292554,0.0012217933479149539,-0.003669932684898713
weight 2228,0.009508587984049592,-0.002205046307669512,0.008394875694786974
weight 2229,-0.004644621502461289,-0.003782532791408882,-0.0018073807971224825
weight 2230,-0.0054980987853179685,-0.002770180643395643,-0.008821374145826432
weight 2231,-0.004275964847901645,-0.0008684888991142766,0.002583467864055381
weight 2232,-0.013847216136638574,-0.0007187975577329144,0.0006770741678998737
weight 2233,-0.002612094146305658,-0.002707280968879753,0.001308782696949888
weight 2254,0.0853582387105921,-0.01681269415567339,0.021561938882559722
weight 2255,0.06359467938651142,-0.014135679216723438,0.00675832443650258
weight 2256,0.07329124520885337,-0.014908019498485652,0.010290547644802294
weight 2257,0.0705661585813333,-0.015557472497205415,-0.003281780416312893
weight 2258,0.031854916858206336,-0.015430584458438564,-0.023254287680138194
weight 2259,0.05737481668233621,-0.015597178550543756,-0.004482189320027471
weight 2260,0.08715741612729769,-0.015134909588545069,0.014058640716628986
weight 2261,0.06675900361320454,-0.015175697501859323,0.00688926957391619
weight 2262,0.0631033372285359,-0.015531762896152332,0.00886303397176799
weight 2263,0.0831346520069724,-0.01599597444633953,0.00675127440001417
weight 2264,0.07791598403405478,-0.015208373832534003,0.005837086841274572
weight 2265,0.06292986087884458,-0.01469440180510245,0.005974104255123379
weight 2266,0.06389406397873064,-0.015504989067188262,0.004779069881332677
weight 2267,0.06624111002885134,-0.014710385549967968,-0.004354211060658767
weight 2268,0.05570962550283483,-0.012816252938667477,-0.0015079468198743189
weight 2269,0.05043977587668623,-0.01613181333627841,-0.002574037930548657
weight 2270,0.06414039070491873,-0.015477676160281558,-0.0018943814297870808
weight 2271,0.06075601223203288,-0.013914832136672585,-0.01041182327271397
weight 2272,0.03587195361080616,-0.014273735033278428,-0.020846493925559408
weight 2273,0.052187718050427684,-0.014702514334820723,-0.015581281848985728
weight 2274,0.03970680745097375,-0.01296884818109342,-0.01124072598421681
weight 2275,0.057214026620229716,-0.014952077250958349,0.00043592405600835043
weight 2276,0.05065808511056628,-0.01268006903994575,0.003944416819068923
weight 2277,0.04997103685064802,-0.015060176527891633,-0.005417817546229487
weight 2278,0.04368705077321097,-0.015116070973129881,-0.006197545114582846
weight 2279,0.0504879899459246,-0.01533238858966757,-0.0035719466494471296
weight 2280,0.018839487448703295,-0.013066149580427995,-0.028658446632689877
weight 2281,0.04516037686444867,-0.014522168363988012,-9.953260986841636e-05
