param,osc_ratio,osc_power,traj_std,mag_z,traj_z,sw_score,abs_corr_accuracy
weight 47,0.006770913345229554,0.006457609151955101,0.018062645615509382,-0.38972470774195156,-0.49284506607778206,0.19207389933922642,0.09449648446925732
weight 48,0.04229935192583183,0.005096318012289338,0.015886007682304183,-0.7906177720178451,-0.5932598110965405,0.4690417500768745,0.05254763177077087
weight 49,0.0008166931625499331,0.0025907531811642007,0.011957128596323701,0.41431263081261277,-0.774510622547445,0.32088953361994643,0.012108048340102512
weight 50,0.920381802353919,0.045396465621748025,0.04837767360883314,-0.8846702014745257,0.9056768285138397,0.801225302352148,0.01986946460860302
weight 51,0.07626348704621473,0.008676374330538302,0.021268973496633547,-0.8104846062175518,-0.3449276785701987,0.27955857373950177,0.011633504513105672
weight 52,0.0013826215831361183,0.004356604817198697,0.015270006099464425,0.6495255054341607,-0.6216777858678063,0.4037955780829768,0.016390634891285144
weight 53,0.7915417641849691,0.009098923146784479,0.021156099792562083,-1.034530137483467,-0.3501348763502028,0.362225081768332,0.04062988753533685
weight 54,0.41757598101596277,0.010396453369398014,0.023784436391915437,-1.130196925814005,-0.2288819360144173,0.25868166045785224,0.0426163205987939
weight 55,0.0896980880125599,0.005229120632014523,0.01654704762935209,-1.1628059919842468,-0.5627640833884947,0.654385448237664,0.01817232762517529
weight 56,0.036037225430071484,0.023140496828802478,0.03529642500225653,-0.26909329518507225,0.30220014398224393,0.0813200325495853,0.016135264780907484
weight 57,0.005512227652256258,0.009232026750082499,0.022508483150613393,0.14773733401384612,-0.2877454325227841,0.04251074307557717,0.0463718022091093
weight 58,0.0010097530054373565,0.0024237301036711956,0.010348190289681895,0.19736449651917534,-0.8487357048855276,0.16751029507257956,0.020270595044299893
weight 59,0.0028243879747150585,0.013073086206778415,0.02638041205640023,1.0700704429880579,-0.1091219013079158,0.11676812127226059,0.01921572607732546
weight 60,0.00946403496443599,0.0647247428231145,0.05727972458141675,1.700632847809762,1.316354766685977,2.238636155597128,0.016269477379998
weight 61,0.0003749282028906925,0.0019813734263541107,0.007983780902157026,1.0974748442773496,-0.9578129024048478,1.0511755659135966,0.03189150637879069
weight 62,0.014376607894602026,0.012953149555628301,0.026810266810908933,-0.12145206633494833,-0.08929143023570964,0.010844628708129817,0.03905104123263288
weight 63,0.002392660720894343,0.007232887909390197,0.01922697337218558,0.4260906195852389,-0.4391311832949255,0.18710967796933392,0.002274543561541369
weight 64,0.4208694105366811,0.0016810710514969047,0.009530456323321335,-1.2253500669036304,-0.8864601911092695,1.0862240544831483,0.03169247167100551
weight 65,0.0008601728770632227,0.0038469227387163047,0.014553320164208154,0.7358553050274436,-0.6547406275786075,0.4817943642207161,0.0042975436404837685
weight 66,0.00144667060703834,0.02424546581291221,0.03436304320835348,3.0767703348897664,0.259140481458624,0.7973157459209459,0.01816937633566683
weight 67,0.013791615161150296,0.023175661764312423,0.034479718936196724,-0.21242722083549773,0.2645230778392746,0.056191902272249135,0.0718324409072938
weight 68,5.8957197543027785e-05,0.00015603880370840115,0.0028255279539170504,0.3757566613359849,-1.195778365855652,0.44932168645171966,0.024818562899805694
weight 69,0.16037897237625737,0.0013087256736778955,0.008301495670091814,-1.1692298721738734,-0.9431557805545975,1.102765912737902,0.022261776953335546
weight 70,0.0172873184491771,0.00999721342160718,0.022886101619188817,-0.5883705011850054,-0.2703247758035756,0.15905112382227402,0.022593761069800232
weight 71,0.007018490177990034,0.06761879714014445,0.057726156910181146,1.6965275998572988,1.3369500102848952,2.2681725920778244,0.04451344056798318
weight 72,0.004102455143238811,0.15068160824675278,0.08638805350500853,5.259141395564914,2.659208064515122,13.985151211511532,0.09159833029434904
weight 73,0.0025486308276529914,0.08095809899493306,0.065021032020944,4.756130486910539,1.6734841729107757,7.959309094143208,0.034267051279151514
weight 74,0.001271941562776803,0.010263060777883797,0.021689694716460775,1.3201133869305546,-0.3255185644642426,0.42972141464366337,0.010354579572462407
weight 75,0.0007684747134363215,0.0040531135423181016,0.014196758336377072,0.9244288328431274,-0.6711898791876508,0.6204672766335597,4.6310762109501736e-05
weight 76,0.001075825704998215,0.0015626926100216984,0.009038068817025662,-0.14904050145490982,-0.9091754829549351,0.13550396989011335,0.00015480548476937443
weight 77,0.021726293724273427,0.0061780049934942564,0.017121206691321948,-0.586335869014584,-0.5362764278494706,0.3144381053551562,0.02408781704649611
weight 78,0.023839727888426893,0.0008562598372474895,0.006725714382337573,-0.9767462193036374,-1.015851231553271,0.9922288497946014,0.015403820529582724
weight 79,0.0021893104097961916,0.005339977565520593,0.016412208270390943,0.13038241461090727,-0.5689846217894948,0.07418558886538817,0.0054188244855456385
weight 80,0.00022807332593386266,0.0011908257982271026,0.008107652650432078,0.9677625675103021,-0.9520983323202631,0.9214051266085347,0.005610246547202218
weight 81,0.009966880809855838,0.001937086289822176,0.01027294357938789,-0.7185745833758992,-0.8522070581650079,0.6123743317709212,0.012301789614600026
weight 82,0.00015716313503525933,0.00041374160771899884,0.0045441929162026795,0.36742133992865883,-1.1164912683885715,0.41022271784997677,0.02019030169362711
weight 83,0.003273479486480787,0.0020597727841640714,0.010162928251782909,-0.3688498620428817,-0.8572823905852887,0.31620849149917557,0.0006210374093435203
weight 84,0.1387387607708155,0.010810273491734912,0.02388814431688847,-0.7796482385716446,-0.22409758273097669,0.17471728564436936,0.03869982491522214
weight 85,8.657301383619404e-05,0.00037048290034870346,0.004352046379978117,0.7823652401843283,-1.125355556356215,0.8804390701413985,0.001976584122971609
weight 86,0.00023540768258577155,0.0014279878300109956,0.008823973083188387,1.2293573091242787,-0.9190523523207174,1.1298437267933357,0.0216316055334096
weight 87,0.007296448754430079,0.0022017764476163935,0.010452006930394084,-0.7453012109975661,-0.8439463362235253,0.6289942264043525,0.033975119280215495
weight 88,0.0029959821469356775,0.013253532104749584,0.02608796104242635,0.5447967325302049,-0.12261353147326037,0.06679945131062169,0.022515890393811834
weight 89,0.00015205973959993822,0.0017476837829794954,0.009701476624929735,2.0199260759243463,-0.8785705188229144,1.7746475005087865,0.03221367333653786
weight 90,0.000598958646276729,0.0020830851801749055,0.010442193826651494,0.5899161833223883,-0.8443990437203133,0.49812466107256165,0.004533761105588162
weight 91,0.0010810177199228194,0.0004702429201207278,0.004844471941377307,-0.5985762942339256,-1.1026385089160806,0.6600132725466088,0.018259228687064182
weight 92,0.0035992958818973297,0.0015576002359244307,0.009031438719161093,-0.5433108760869773,-0.9094813489771906,0.4941311084975633,0.049481334631813846
weight 93,0.011392908425508254,0.009207708314650486,0.020907698309636583,-0.508856920741507,-0.3615943713767898,0.1839997983762542,0.0042556833234289205
weight 94,0.02496872631802616,0.07168257881535753,0.061083966117534146,0.8071268451090978,1.491855679360269,1.2041167678401439,0.052489477425576476
weight 95,0.019264200339109496,0.08003512882094983,0.06463354963404008,0.23439292640449097,1.6556084644676532,0.38806291296661893,0.03987626769013296
weight 96,0.005150767034352959,0.0025728009136497983,0.011553909320621981,-0.6309159184129765,-0.7931123202108753,0.5003871879104911,0.05727522081053621
weight 97,0.6989187704995798,0.0018625315818691915,0.009963733521983813,-1.1743205213350973,-0.8664718325667591,1.0175156541419736,0.07096346772081374
weight 98,0.006000178443487374,0.0059478352056489,0.017991317693238792,-0.2951834126989753,-0.4961356340763706,0.1464510096282331,0.04182567560663405
weight 99,0.0003716620948156911,0.0060264525569803055,0.01772659085997683,2.554098674647983,-0.5083482657943521,1.2983716319249554,0.01690844706332461
weight 100,0.4832065160804874,0.006302214281786027,0.018476699972663328,-1.0225069838981429,-0.4737435140634353,0.4844060517063106,0.009609203420454336
weight 101,0.24103153230600388,0.050407135354652126,0.05110963106598029,-1.1514964310472644,1.0317101054665965,1.1880105043201825,0.005613322056446695
weight 102,0.002450603655329214,0.005914847036922198,0.018127274052077806,0.12952621632265915,-0.48986356516760404,0.06345017411048812,0.000656620931450712
weight 103,0.0020899185393411755,0.007735517389303897,0.019924755722477858,0.7139239405094252,-0.4069404198637235,0.2905245081016694,0.012136497309004356
weight 104,0.0026509398970447602,0.016808159244265885,0.028908765461894324,1.533994035926904,0.0075185186061775796,0.011533362700881867,0.015652596062607275
weight 105,0.2335008010190854,0.0018506485389162073,0.009165009615352722,-1.0531446479240023,-0.9033193285150833,0.9513259161919636,0.02242768923436937
weight 106,0.1507952265765764,0.03440705187406221,0.04212647793828635,-1.1588583281440108,0.6172906850287874,0.7153524512313317,0.006535634906546857
weight 107,0.0010372152807509283,0.003177814990536302,0.012818965758258024,0.6205140125494369,-0.734751525481683,0.455923617303459,0.0029152091689301426
weight 108,0.0007448290011169002,0.007973574185174808,0.020033749936624993,2.176348775928481,-0.4019121944270804,0.8747011123721061,0.010268841032688731
weight 109,7.937063033361424e-05,0.0007228197851400003,0.006336193718744366,1.6738157672663367,-1.0338209717280427,1.7304258430090036,0.019145984624120805
weight 110,5.4493119390283977e-05,0.0002365119375998977,0.0032328068060970103,0.8135745556219098,-1.1769893879235434,0.9575686182516004,0.0026450653348682246
weight 111,0.0009644840731094396,0.004032132080568476,0.013364059683415497,0.8808196941942089,-0.7096047306606622,0.6250338218592885,0.004709078046880523
weight 112,0.0003746672907799338,0.0027638971741823946,0.011425175549483784,1.5402508921859288,-0.7990511897890187,1.230739307974764,0.015399426855192366
weight 113,0.010690676114906426,0.01791972265002251,0.030228556939884632,0.23029802668020627,0.06840440261959069,0.015753398939530067,0.007042148276437932
weight 114,3.117418353760212e-05,5.984051276400081e-05,0.0014054142973356843,0.1451334610984944,-1.261292408658944,0.18305573272592915,0.04326485421037426
weight 115,0.005566437324085642,0.011975748814031198,0.024849089647656895,0.021299918684708336,-0.17976633273572037,0.0038290082695190664,0.006625018068599562
weight 116,0.0022961646712332216,0.0027094498114086938,0.011114005463696713,-0.20115235586128777,-0.8134063860966392,0.1636186108359552,0.018185805174894654
weight 117,0.0018196248084189335,0.008515394677700905,0.02167303330338016,1.096169438811364,-0.32628720472389233,0.3576660620935177,0.06108841195470742
weight 118,0.002485598186169116,0.001525421855406975,0.00893384609545153,-0.38913873932135823,-0.9139835853280369,0.35566642015496736,0.013533359987833187
weight 119,0.0048665499860663635,0.0032517539881834756,0.012619854691596892,-0.4867003646671098,-0.7439371078351749,0.3620744616727746,0.03910893892243408
weight 120,0.001117745451517775,0.0018959961796688983,0.01016935755894051,-0.02546989811165287,-0.8569857876321614,0.021827340694125733,0.052627414208812964
weight 121,0.0008449221064892297,0.0015965045708193008,0.009408271088273728,0.18676961597042827,-0.8920969573510007,0.1666166061328339,0.07604360868626966
weight 122,0.03151236287300538,0.02540962655383267,0.03615335212204928,-0.07996766587737834,0.34173272628312223,0.027327568474774307,0.10570052365449119
weight 123,0.0012104070939170624,0.007680814776136386,0.019347883851269964,1.422448308913776,-0.43355322531572404,0.616707052174465,0.06000154192669871
weight 124,0.003779080404550872,0.01779205898613177,0.02915951669262694,1.0982874153763462,0.01908641444821956,0.020962368793136815,0.002979260779068696
weight 125,0.0052943086177933765,0.04622123224524386,0.046498809561950585,2.0180875015201765,0.8189992735036661,1.652812197611853,0.0116025264883117
weight 126,0.0064837907272108355,0.0233755553309808,0.03561341640192296,0.47996802283102846,0.3168238947149955,0.15206533833198232,0.018190352348962324
weight 127,0.026723070542142294,0.02922700959981098,0.03934538325950954,0.0049377236258692095,0.48899056272449076,0.0024145002543917975,0.028843143415149795
weight 128,0.02451871133548662,0.038786608620588504,0.043675891572631055,-0.3004595391511066,0.6887697181963326,0.20694743211050767,0.02178220961054898
weight 129,0.01407038055840795,0.0018063418226171959,0.010014414566998902,-0.9171001492224824,-0.8641337660767662,0.792497205817188,0.012396292031819238
weight 130,0.0013297808023770327,0.006017760685193397,0.017058231776140288,1.0042551238068875,-0.5391816469279751,0.5414759315900551,0.0018882789834134253
weight 131,0.003142328266106937,0.0435169085844075,0.04743191695797967,2.6877142913245153,0.8620462772418598,2.316934099126042,0.01056641260331782
weight 132,0.013109986633288282,0.12787310272938393,0.08063971221203084,2.309233960567182,2.3940200806021643,5.528352472406301,0.013968222875462412
weight 133,0.00457041644812815,0.0413202451217097,0.04612068081055711,1.2867662804228996,0.8015550759289574,1.0314140436071995,0.03385176174987536
weight 134,0.0018858279017602766,0.04035163165494751,0.04734716900054757,3.6198519349203613,0.8581366033330375,3.1063274440010824,0.07846343861392051
weight 135,0.013883497751025504,0.010784999264101798,0.024336495000049252,-0.49695922178381885,-0.20341383977043734,0.10108838351237497,0.008098014468908139
weight 136,0.008118799465731671,0.0238304923733811,0.0358316940949628,0.13195522770049903,0.32689369022646225,0.04313533132768922,0.0005709693606331144
weight 137,0.0015104248548878617,0.026123896852156898,0.03744342479129788,2.9779050679805588,0.40124759375927155,1.1948772429707393,0.011843556660918452
weight 138,0.2656197246171011,0.04878691429926066,0.051476638757786,-0.5314137063000482,1.048641255673248,0.5572623362564573,0.019099884423661576
weight 139,0.004108198639016508,0.007577182330104513,0.016878196652334983,-0.055815430480105496,-0.5474871996225885,0.03055823372928223,0.07739389260835694
weight 140,2.3237145448164005e-05,0.0005773814046392035,0.005661620325386844,3.62156915283044,-1.0649410373379846,3.8567576104064947,0.0035490164019072517
weight 141,0.0339830802977461,0.011244016821521268,0.02346340518101379,-0.8773021512977857,-0.24369205518673306,0.21379156426949963,0.02613239373841485
weight 142,0.0018397776904472436,0.0026232934782125955,0.0119476447360334,0.056517055858324554,-0.7749481410700786,0.043797787376162405,0.035997744252436424
weight 143,0.9405993196881742,0.07093520920076016,0.059754059163639135,-0.6936128931074335,1.4305031385279985,0.9922154205136687,0.006266967820059434
weight 144,0.022698524028941538,0.08532610062406498,0.06457016037273323,0.031206406872597882,1.652684130377012,0.051574333404430635,0.05040983696979934
weight 145,0.0013327075321421249,0.012225874071314695,0.024673478200441884,1.9030028568603403,-0.18786780814670137,0.357512975615263,0.03547741615798041
weight 146,0.1640947163242108,0.029312592767481813,0.039582643585224356,-0.7048347234122299,0.4999360832202389,0.3523723109403306,0.044838680029199135
weight 147,0.001189378191265452,0.003780216806775307,0.014342342962165584,0.6328692678235066,-0.6644736298499956,0.42052493961119447,0.07958353092712328
weight 148,0.022374705840614902,0.04273360591431089,0.04520338697758146,-0.09306176112467449,0.7592375986212392,0.07065598803976125,0.019769503828053644
weight 149,0.0019094032962683049,0.0181234530992388,0.031340690497812185,2.0357062419449097,0.11971041265574481,0.2436952342691006,0.01227307453948641
weight 150,0.012632553872018261,0.1594475761797726,0.09015410051328786,2.914647407468444,2.8329469506642573,8.25704148524921,0.001200197729165182
weight 151,0.0013595937677370583,0.008207904424674891,0.02124827312786833,1.0986079164661169,-0.3458826478003328,0.37998941504170736,0.00030529632242887335
weight 152,0.9669516951925238,0.04432095282402834,0.04710626338275745,-0.9032976295612586,0.8470229147333174,0.7651137910626736,0.030637203628644673
weight 153,0.017491967717926715,0.04707343131349347,0.04930279762953633,0.030637313119545314,0.9483555355383219,0.02905506549094165,0.018494010799784126
weight 154,0.06845507049725086,0.014131555216915313,0.026867584536448278,-0.5712165784754037,-0.08664719404590236,0.049494313717394725,0.005176031460844465
weight 155,0.00023502990717052692,0.0009584973516100004,0.007293727751371192,0.6746189592216459,-0.989647095004586,0.6676346932287192,0.035936712908949314
weight 156,0.19380181621645273,0.03622314476679263,0.0433483372298153,-1.1132898906619058,0.6736586676573956,0.749977384459747,0.0033212516118258663
weight 157,0.7258706719303942,0.018925285423779196,0.03089564848550667,-1.0308818167221496,0.09917930846677801,0.1022421456934786,0.014085557825615647
weight 158,0.0003984811925410778,0.0019231320171516034,0.010254914077229296,0.8726678774467937,-0.8530388124197931,0.7444195698141145,0.00895359516066474
weight 159,0.0014232703582098816,0.002897163691533997,0.012676404884511045,0.093162424910792,-0.7413282801952584,0.06906394023793734,0.030652692233314547
weight 160,0.00716547730054722,0.043619493336879936,0.04767979652946395,1.5177272679949585,0.8734816949501691,1.325706986520326,0.02901060926775678
weight 161,0.004021193131805984,0.005174549473221601,0.016027465619030002,0.038685059617667834,-0.5867339381295623,0.02269783737625115,0.003978054733768242
weight 162,0.0028673498820158136,0.008608723259084109,0.02120659453619041,0.36242567397885844,-0.3478054044941465,0.12605360813728053,0.030923021917944302
weight 163,0.0006478901724045453,0.002778877226069603,0.012258287231621442,0.8909851820703099,-0.7606172840586276,0.677698729322801,0.017041212063282164
weight 164,0.009932487219691154,0.006751742058969074,0.018793334663486955,-0.4699810381426189,-0.4591362193645284,0.21578531702581827,0.04897461740565638
weight 165,0.13344830369369637,0.03879939546620687,0.04480328080635754,-1.1547326159823579,0.7407795176740235,0.8554022703098745,0.01861545819261491
weight 166,0.018067590601482497,0.02080767545499991,0.032939818508985155,-0.49427103432751474,0.193482917051013,0.09563300153550894,0.016539146179135905
weight 167,0.03300399499501038,0.026436373414518904,0.036204981559338587,-0.6755056104785351,0.3441145449134874,0.2324513057363286,0.050091249070373274
weight 168,0.007521151917478091,0.04871103920549688,0.05050056249146167,0.7765450085983246,1.0036119708727707,0.7793498665507772,0.004425317800285204
weight 169,0.4872791901517343,0.05144650225149681,0.05130636247946047,-0.614382566011939,1.0407859073812964,0.6394407164459851,0.051805106708258636
weight 170,0.0006133472089331864,0.0010144753585075994,0.007505856810471403,0.10380404887659411,-0.9798609541606422,0.10171353437795745,0.04415975187384384
weight 171,0.0001842983553088865,0.00012270162445999984,0.0025779843659792284,-0.41938237692030567,-1.2071982836493302,0.5062776856109695,0.07399498275738142
weight 172,0.011324551989267427,0.008195044067825969,0.020690776566126164,-0.37865369110350294,-0.37160161292639743,0.14070832235459557,0.08315948254828351
weight 173,0.11229956840166684,0.042610813236395394,0.04655723268187445,-0.974554905551117,0.8216945048055099,0.8007864105226056,0.020718555867794725
weight 174,0.026447147410155854,0.03758298789885807,0.04406559427781853,-0.33828225434585385,0.7067478564882153,0.23908025814693346,0.017009335691088603
weight 175,0.020454290110164565,0.04671774208561329,0.04821599368932658,-0.1086330810856409,0.8982180556769639,0.09757619487494233,0.02333444168595388
weight 176,0.002397586905632795,0.004751803456760093,0.015557442930249835,0.07545378425376012,-0.6084174748018244,0.04590740087991439,0.00047752359716905546
weight 177,0.002092245320241646,0.0006587750739185639,0.005459020618141613,-0.7187574412715491,-1.0742875609988802,0.7721521785334083,0.02439020308823672
weight 178,0.004290911857714069,0.025631110041902796,0.037169200866999944,0.8968052372660605,0.38859683314523036,0.3484956751496481,0.01918842355043878
weight 179,0.00020994056748153096,0.0008139621983226022,0.006675295123427547,0.7388565851828907,-1.0181772210760347,0.7522869446752442,0.02282498649561552
weight 180,0.003241319220680745,0.004746600519246601,0.015573242730798097,-0.2214469952213636,-0.6076885832764136,0.13457081079688918,0.01106743135028458
weight 181,0.0022355923197142336,0.0006520911238916677,0.005985178988057687,-0.6787810598839548,-1.0500143193409037,0.712729832575548,0.01370449145151597
weight 182,0.016399774321363723,0.0018946241543865356,0.009730376288382615,-0.9584369874740354,-0.8772372918803536,0.8407766673296871,0.03722734713880172
weight 183,0.0037766559883951863,0.017173306630004583,0.028484767864401957,1.0241228399578595,-0.012041744490986966,0.012332225566156482,0.0015110297400514115
weight 184,0.003738519185877542,0.007472996216376894,0.02034022034895182,-0.019376614413945885,-0.38777380795493255,0.00751374355657023,0.03868977578398419
weight 185,0.03534944331219257,0.006231554828393907,0.017847323477442976,-0.6491230967218455,-0.5027785130976056,0.3263651453871227,0.0094661310266506
weight 186,0.00024581294344131805,0.003954409789231505,0.014433360394491666,2.7548166713853557,-0.6602747265230526,1.818935824320112,0.0067755489299177575
weight 187,0.019328350462524416,0.0038657131493336325,0.014469501763266555,-0.6269025109855954,-0.6586074182974648,0.41288264428442106,0.017129425542499303
weight 188,0.0012741520081615452,0.0035754834989980017,0.013355821986476748,0.4610225337196918,-0.7099847599825018,0.32731897294950024,0.0053577495392405725
weight 189,0.0005103830723852149,0.0049316652232074985,0.016508840700021312,1.9624457841667462,-0.5645266820311868,1.1078530072017438,0.0544442167250174
weight 190,0.1478064030354358,0.05369107226709627,0.05162474407984684,-0.29497239115959034,1.0554737921846193,0.3113356282869777,0.00936383645286546
weight 191,0.0025857811675125725,0.026710982738896803,0.0374350908906081,2.1539832562009846,0.40086312627388526,0.8634524620223298,0.023025948555365574
weight 192,0.0005905179716481351,0.0025316189415310027,0.011574049332092988,0.8564096938404961,-0.7921832019199163,0.6784333734218194,0.036285024846965934
weight 193,0.11480029744785286,0.008069705852936945,0.020107193475893834,-0.8224179066079782,-0.398524026759665,0.32775329582066554,0.0030315526151141548
weight 194,0.001044088462954102,0.0025963407069602993,0.012007496924000454,0.34214679214805427,-0.7721869826330959,0.26420129904639905,0.05349071935692093
weight 195,0.00029137914463602606,0.0022914888780309027,0.009524571396830104,1.5261417298291482,-0.8867316801723131,1.353278220272481,0.019984454192856042
weight 196,0.008340277858818489,0.0006165700425654211,0.0052735617069791145,-1.0141527710947162,-1.0828433290445174,1.0981685628119249,0.03507523868990013
weight 197,0.0010426919889615371,0.0114555821797523,0.0243446026378564,1.8187088947708747,-0.20303981046097366,0.3692703092779653,0.06108227790537235
weight 198,0.021046249555116647,0.04915539689613488,0.04997994553081646,0.6258640465175912,0.9795943708125491,0.6130928968625957,0.008966437417544298
weight 199,0.004194512734635462,0.015099556942430396,0.028310687320124643,0.8619170091176096,-0.0200725948219801,0.017300910894190707,0.00875484204635526
weight 208,0.015886036783139663,0.013393302202060493,0.026866751463016775,-0.18749151873097963,-0.08668562618701783,0.016252819705949953,0.05810835409563145
weight 209,0.0577387800015521,0.017351146796473923,0.030992072091912688,-0.7306054569746313,0.10362761459217557,0.0757109007143074,0.03536823398763387
weight 210,0.030487328605531938,0.03622016991993604,0.042697344812736335,0.23976918372359726,0.6436264622212484,0.15432179146969544,0.01603993095701512
weight 211,0.021910364780366603,0.010305651178666693,0.023887763662911708,-0.3129416778138618,-0.22411514342466576,0.07013496900680918,0.0065555769165568595
weight 212,0.02318325692808943,0.005343843312354503,0.01606124280884173,-0.8751090442443594,-0.5851756964713366,0.5120925444540587,0.020770186671120114
weight 213,0.05029303386947487,0.05677590001226739,0.053985133014859646,0.2607584479001378,1.1643655143395255,0.3036181443076203,0.05781855633190108
weight 214,0.002883096709667691,0.01238585933489281,0.02270179908455128,0.9782441467198478,-0.2788271967802638,0.27276107319659626,0.010476456260422328
weight 215,0.0077168281424392065,0.009780920727392497,0.02296700528398323,0.07280216837658603,-0.26659245048318975,0.019408508468003852,0.02916234622876116
weight 216,0.001981084967964261,0.0010965165463275182,0.007197096258852958,-0.5161243990756396,-0.9941049915311396,0.5130818413721032,0.00462593164240667
weight 217,0.0022283151429215438,0.007999761026287612,0.02102566515026312,0.7686612462387766,-0.356152212145126,0.2737604032381697,0.021397789045625296
weight 218,0.008071780158839609,0.0242169394445247,0.03503548071418161,0.08886544075327622,0.2901620122601896,0.025785375109359288,0.055406219607662385
weight 219,0.019918033266170494,0.006406726146909997,0.01829490682667957,-0.8325764270690839,-0.48213016952029203,0.40141021392141646,0.039349099407734664
weight 220,0.519850767481856,0.010463561763248617,0.023871243016666373,-1.2265688594636663,-0.22487728969390194,0.27582748073912977,0.042493213094541515
weight 221,0.14323105399024558,0.0006797840316290671,0.006082196158764267,-1.1098365810846724,-1.045538630338922,1.1603770188873004,0.01280309784899012
weight 222,0.20213495864479405,0.029182978254545418,0.03849948413098959,-1.1847089047544501,0.4499667342750609,0.5330795969389441,0.019850848306186736
weight 223,0.0016504874670065894,0.0027738367196477993,0.012003294337738658,0.15778281772112998,-0.772380860366025,0.12186842850242208,0.03533685553154741
weight 224,0.4312837054623424,0.043738767932814844,0.04733377037218532,-0.6559524275471059,0.8575184849817621,0.5624913318903033,0.03893029782080265
weight 225,0.004651344080802028,0.0080939912379648,0.018703599931249124,0.24795915956241973,-0.46327594794296023,0.11487351469741973,0.053081593494463626
weight 226,0.024899918161134325,0.0423174969838009,0.04576168535336499,0.27436089985669027,0.7849935538003063,0.21537153780235324,0.018718831070409774
weight 227,0.010462988310824069,0.007682877664986102,0.020103566078446065,-0.5085892191341459,-0.39869136933154736,0.20277013220385504,0.07161444412346914
weight 228,0.009483854689125038,0.03206707784079047,0.03877195964903706,0.8825842434888534,0.46253683573805504,0.40822772325559936,0.02584979072537298
weight 229,0.09297901466114109,0.10348795406894078,0.07384253536987297,-0.8090693449019738,2.0804462109932556,1.6832252530321068,0.02599276773271361
weight 230,0.9823496178996417,0.008605023680191181,0.020589098214269505,-1.0279492346905856,-0.3762923359997472,0.38680941881087283,0.039096865621307826
weight 231,0.39178850828303025,0.010842946577255545,0.02329739607513977,-1.1370558902017756,-0.2513505461938179,0.28579961905511414,0.04840634903304124
weight 232,0.07786455715360545,0.12633201275275546,0.08012465554152544,0.5469169433717255,2.37025899317002,1.296334803543891,0.06868684347746863
weight 233,0.0019311803929510049,0.003718137085778797,0.014323373947173042,0.12018776354630417,-0.6653487266103136,0.07996677542967495,0.07113850116906356
weight 234,0.03222557957195489,0.005087902733735305,0.016801648425810622,-0.7465995255753797,-0.5510185956948618,0.41139022212899573,0.028507910237648024
weight 235,0.8535414460866179,0.01931801646198663,0.030508727232616897,-0.961402425130065,0.0813294867952183,0.07819036583950648,0.02716532401303348
weight 236,0.02171730612224785,0.017511876532437392,0.030706324528120516,-0.1397379734934235,0.09044523440840739,0.012638633768368508,0.027210934866355115
weight 237,0.02265828333466145,0.019950587553147894,0.032031051121381375,-0.1208728595407215,0.1515587898842951,0.018319344321846124,0.04831951978972243
weight 238,0.06323952189504103,0.005605736752788952,0.017630036482525386,-0.8840490431984512,-0.5128026047748157,0.45334265210084934,0.05862357558089282
weight 239,0.23787269197658115,0.0674785160646244,0.05893511791934564,-1.2175804225701554,1.3927229570028228,1.6957522065106534,0.029947098852834114
weight 240,0.00909869914205001,0.00025758129891625156,0.003227799551836961,-1.0686716998111312,-1.1772203873709464,1.2580621124240277,0.03359641803482816
weight 241,0.08425053277306464,0.0028559306120134118,0.011492094979134842,-1.2000335370668673,-0.7959639985925863,0.9551834926089483,0.017899453640782232
weight 242,0.0013245420547462648,0.004345079842742695,0.015467869873789356,0.4222845295019289,-0.6125497447985092,0.2586702807787651,0.039236335229410974
weight 243,0.02820647409571953,0.009943005069071979,0.022027377422091984,-0.4068647250199387,-0.3099402625951437,0.12610375971338073,0.047850583259682805
weight 244,0.2672696005659111,0.0501183815700023,0.05191024449402706,-0.44279112740102194,1.068644770625871,0.4731864227766359,0.052771970447489644
weight 245,0.4969788957823343,0.0421993810960188,0.04559610104630831,-1.0459073382028146,0.7773546600189597,0.813040943299984,0.05474106420993507
weight 246,0.008447418659892928,0.012246862159484402,0.02301761811241241,-0.24157365226379574,-0.26425753102604777,0.06383765690817568,0.03807196434315655
weight 247,0.0029736693700755383,0.008477564652205885,0.021163755702058504,0.5995875433029778,-0.3497816866036482,0.20972474216305353,0.035507190676389404
weight 248,0.33498306472801215,0.003234473410893536,0.013124421560561414,-1.1089951407809286,-0.7206599459705105,0.7992083782367427,0.0645176517310127
weight 249,0.013141576043182128,0.0029088722143386734,0.011382474391790659,-0.7342316289998423,-0.801021120477237,0.5881350421512807,0.05457570473756013
weight 250,0.02900303547777872,0.006712922918503338,0.01926125609791598,-0.8889222178768666,-0.4375496197697062,0.38894757843686695,0.06596457532732244
weight 251,0.06889369234131874,0.010607339824004162,0.023043674275782633,-0.9487498699641747,-0.2630554831516292,0.24957385543347133,0.04133220498882766
weight 252,0.010145205488122104,0.004897653393475325,0.014163477091900467,-0.5288855988780515,-0.6727252414208653,0.35579469218925613,0.04887894741901244
weight 253,0.3203069020230663,0.028725121806794946,0.03817904534377297,-0.6810679007178456,0.4351839453593614,0.2963898160920099,0.03977705506273516
weight 254,0.032610746455448,0.000497786158107009,0.005221487582060991,-1.0715764415810904,-1.085245662430313,1.1629236851883882,0.03531648729639901
